1,4,0.5,-0.08446719850583488,0.49223318022854334
1,7,0.5,-0.07996648658641184,1.1017264741345065
1,10,0.5,-0.06777237226117837,1.451031026894209
1,13,0.5,-0.058925400322725266,0.5235332144911025
1,16,0.5,-0.059365365294784554,0.2837879222030308
1,19,0.5,-0.064941697636646,0.3793951610340624
1,22,0.5,-0.07234776757958394,0.4186839657943806
1,25,0.5,-0.07645623583985389,0.33980299934993163
1,28,0.5,-0.07952029764382232,0.2711876727934662
1,31,0.5,-0.08140645463187539,0.22374284484971696
1,34,0.5,-0.08255666929911573,0.19936773569433142
1,37,0.5,-0.0833203071304559,0.1784696954310462
1,40,0.5,-0.08393385785400068,0.1557219038047621
1,43,0.5,-0.08420569546993932,0.1237547552779393
1,46,0.5,-0.08444864910185829,0.12485302022653098
1,49,0.5,-0.08456022488575439,0.09294310566128555
1,52,0.5,-0.08469505965774161,0.10138192361139338
1,55,0.5,-0.08478584466221607,0.09910010680605964
1,58,0.5,-0.08482985065438638,0.08754060298523102
4,7,0.5,-0.079244339814652,1.1254768631136194
4,10,0.5,-0.06758694421352571,1.543814148812477
4,13,0.5,-0.05917824113451066,1.2830853073012773
4,16,0.5,-0.05828060097779806,0.9850079426258816
4,19,0.5,-0.06444432635197961,0.8799502373129569
4,22,0.5,-0.07160965447265619,0.8037580960029702
4,25,0.5,-0.07578934902526646,0.7496341490894045
4,28,0.5,-0.0790330356445563,0.7146261292334359
4,31,0.5,-0.08109228402105988,0.6743211656036077
4,34,0.5,-0.08224184069974425,0.6851581471549641
4,37,0.5,-0.08293338630878738,0.7049115205956291
4,40,0.5,-0.0833753818540773,0.6912399876033948
4,43,0.5,-0.0838168197406036,0.7022719685727176
4,46,0.5,-0.084152235561101,0.6953459918806603
4,49,0.5,-0.08418129925024093,0.6991344435042629
4,52,0.5,-0.08432222048621058,0.6996790741393883
4,55,0.5,-0.08430493715010232,0.7043901067914422
4,58,0.5,-0.08435723544166858,0.6998523109972136
7,10,0.5,-0.06412270996442937,1.7306775213510195
7,13,0.5,-0.05621699336108918,1.671848927217236
7,16,0.5,-0.056962156529389046,1.4996643902493938
7,19,0.5,-0.06255684632058403,1.3404076053324778
7,22,0.5,-0.06697560859572702,1.2920356036556686
7,25,0.5,-0.07064252732163516,1.2700025617878532
7,28,0.5,-0.07436383908209124,1.258265296272511
7,31,0.5,-0.07616964144072,1.279436761756152
7,34,0.5,-0.07768508337785807,1.2509156154154366
7,37,0.5,-0.07820714509060504,1.3038976099564024
7,40,0.5,-0.07906210357927719,1.3060807422452259
7,43,0.5,-0.07915583519806363,1.300569478331234
7,46,0.5,-0.07922926625533643,1.288396112811709
7,49,0.5,-0.0798060401657215,1.2656929574434257
7,52,0.5,-0.07950280381068302,1.2694541369741164
7,55,0.5,-0.07998369729735601,1.24967506772329
7,58,0.5,-0.08010287371976674,1.2420667318167462
10,13,0.5,-0.04902713946496229,1.7109934939845368
10,16,0.5,-0.049189681680203,1.6385980395481408
10,19,0.5,-0.053348995800936765,1.6066408579213458
10,22,0.5,-0.05635335070786506,1.624650698581109
10,25,0.5,-0.059986148883372246,1.6369290182006087
10,28,0.5,-0.06128369903863241,1.6456848320811186
10,31,0.5,-0.06374649094323781,1.620228716604845
10,34,0.5,-0.06570038776994298,1.6068790163733757
10,37,0.5,-0.06646183619305064,1.5996451223669115
10,40,0.5,-0.06656959734257978,1.5629256281253605
10,43,0.5,-0.06748392419131437,1.5453848497244231
10,46,0.5,-0.06739083315196316,1.5220369347150697
10,49,0.5,-0.0669413359952773,1.5354712358744036
10,52,0.5,-0.0671176458829218,1.4853577141388177
10,55,0.5,-0.06753053304892875,1.483028771010615
10,58,0.5,-0.06823955131670033,1.484188024967983
13,16,0.5,-0.040656002233321095,0.6977871746916826
13,19,0.5,-0.044306992240901184,0.8603599854037892
13,22,0.5,-0.047819185449133446,0.9316898911893192
13,25,0.5,-0.051005480633852116,0.8818568885583324
13,28,0.5,-0.053689885743903945,0.9037998230462428
13,31,0.5,-0.05363397517548035,0.8523318367868803
13,34,0.5,-0.055592626727679284,0.7592304999368155
13,37,0.5,-0.05585385013737145,0.7363504944855815
13,40,0.5,-0.05609953874633198,0.719700603186815
13,43,0.5,-0.0579932146078328,0.6368789062384287
13,46,0.5,-0.058313055400713916,0.6105411439683641
13,49,0.5,-0.05816345500390597,0.6228565061249739
13,52,0.5,-0.05766879600973445,0.5950483080744384
13,55,0.5,-0.057411920321580934,0.585443014216913
13,58,0.5,-0.05850205016795515,0.5717594238137795
16,19,0.5,-0.04436917858396841,0.5155159631081864
16,22,0.5,-0.04714902401174841,0.5498812186868942
16,25,0.5,-0.050373131950280876,0.5959792702743602
16,28,0.5,-0.05383935443273819,0.5368576396925693
16,31,0.5,-0.055112777845777984,0.5224536816167656
16,34,0.5,-0.05652828905044226,0.4697941308458816
16,37,0.5,-0.056005035070913325,0.42591776563024003
16,40,0.5,-0.05722299922623712,0.3906492714802695
16,43,0.5,-0.05771102210837233,0.3751678488058184
16,46,0.5,-0.057148646942243045,0.3608662255639349
16,49,0.5,-0.057210233355262985,0.34383931649581156
16,52,0.5,-0.05904988458701048,0.3256375742717207
16,55,0.5,-0.05777132497009421,0.3059846085884154
16,58,0.5,-0.05936388256184745,0.3065505406283764
19,22,0.5,-0.05403188872698044,0.5883702597803749
19,25,0.5,-0.05807885637245839,0.6267282705367565
19,28,0.5,-0.0591173348456235,0.5694235856286501
19,31,0.5,-0.060101817980562515,0.5548327700659624
19,34,0.5,-0.06222661916463306,0.551055781659212
19,37,0.5,-0.06256435331630239,0.5104159711188061
19,40,0.5,-0.06406940339457753,0.4938594164406569
19,43,0.5,-0.06404996291654814,0.4674346032434239
19,46,0.5,-0.0641132216284373,0.42750658073802095
19,49,0.5,-0.06450939084954574,0.43542667383976097
19,52,0.5,-0.06458683489447209,0.4283976813889112
19,55,0.5,-0.06526608954633144,0.4023562850807768
19,58,0.5,-0.0653137497926503,0.42294828680386204
22,25,0.5,-0.062497803740400724,0.5919660185838106
22,28,0.5,-0.06568724640323009,0.5856820852406086
22,31,0.5,-0.06638228751298322,0.5646412852578097
22,34,0.5,-0.0687090629474996,0.561044074050518
22,37,0.5,-0.07000765575706158,0.5523397628583072
22,40,0.5,-0.07008136819102515,0.5293868522358391
22,43,0.5,-0.07015277233594697,0.49170664135771996
22,46,0.5,-0.0697968657446349,0.4435931984765478
22,49,0.5,-0.07112201677428066,0.46850771036337857
22,52,0.5,-0.07132496775027931,0.4400014270851437
22,55,0.5,-0.07145276481241555,0.4379545540695975
22,58,0.5,-0.0713788069919481,0.4411315421890707
25,28,0.5,-0.07020214254060402,0.5914277974977381
25,31,0.5,-0.07247290567132719,0.5707765260853815
25,34,0.5,-0.07378894214287067,0.564344940486676
25,37,0.5,-0.07420212270659789,0.5229532054969999
25,40,0.5,-0.07587079492624108,0.5475424444944755
25,43,0.5,-0.07525101071422793,0.4827934645143978
25,46,0.5,-0.07590488857085083,0.46802433068660876
25,49,0.5,-0.075813673474397,0.44385868847790483
25,52,0.5,-0.07588566473973728,0.419401948787964
25,55,0.5,-0.0758505287841595,0.42640908853548637
25,58,0.5,-0.07661151943605023,0.4164595371127923
28,31,0.5,-0.07558840249983413,0.5462472639637542
28,34,0.5,-0.0762119140865615,0.49337736461678
28,37,0.5,-0.07757691657713178,0.5014329494313372
28,40,0.5,-0.07791519948963745,0.43808299891883334
28,43,0.5,-0.07848994118722477,0.444504732145821
28,46,0.5,-0.07883226750709174,0.44944162261296755
28,49,0.5,-0.0792770863789659,0.43777836631558376
28,52,0.5,-0.07897727022798913,0.3960982652303276
28,55,0.5,-0.07900344030037254,0.3801263445383412
28,58,0.5,-0.07950869596765847,0.4001804773567678
31,34,0.5,-0.07885270948179195,0.4617006509304466
31,37,0.5,-0.079644341435583,0.4577873420814417
31,40,0.5,-0.07980491507399526,0.4115643665409858
31,43,0.5,-0.08039381541818355,0.40367923063062255
31,46,0.5,-0.08093013080687342,0.40359249393234337
31,49,0.5,-0.08098854047442912,0.39974743367833127
31,52,0.5,-0.08124191673429819,0.37495136337681473
31,55,0.5,-0.08111730120575868,0.35869755055480274
31,58,0.5,-0.08126753505920262,0.35771722034196457
34,37,0.5,-0.08093413442584453,0.4058575941651426
34,40,0.5,-0.08145826721755255,0.39199624837951025
34,43,0.5,-0.08165576169297202,0.3556658489324572
34,46,0.5,-0.08192962730868322,0.33885013532774244
34,49,0.5,-0.08206103094567035,0.33072572499425257
34,52,0.5,-0.08238195518918638,0.3364061795351988
34,55,0.5,-0.08239515485700485,0.3194853382054872
34,58,0.5,-0.08253972928036464,0.31998767672499756
37,40,0.5,-0.08221545372126261,0.33438058646526153
37,43,0.5,-0.08235816448915731,0.30806100248049134
37,46,0.5,-0.08272494991634928,0.28993847940262146
37,49,0.5,-0.08302979197433527,0.29793939634159605
37,52,0.5,-0.08309676763618742,0.30489236705669226
37,55,0.5,-0.08326870080716878,0.27805413885093766
37,58,0.5,-0.08327759687393722,0.2770420506540334
40,43,0.5,-0.08304862922705368,0.2912483001210377
40,46,0.5,-0.08321539787829287,0.2752900780404998
40,49,0.5,-0.08354816760247895,0.2733165335119915
40,52,0.5,-0.0836568338883288,0.25747520753751624
40,55,0.5,-0.0837456118089558,0.25960132334612696
40,58,0.5,-0.08380322902512992,0.23937854461363423
43,46,0.5,-0.0836143064461299,0.2642482980861463
43,49,0.5,-0.08381633077783492,0.24371102369030154
43,52,0.5,-0.08386072193138835,0.21397892098468055
43,55,0.5,-0.08403268323218424,0.2296512625246803
43,58,0.5,-0.08408790087962063,0.20907844933052108
46,49,0.5,-0.0842361221841122,0.2441391533966245
46,52,0.5,-0.08416814115488758,0.21648654967848685
46,55,0.5,-0.08419910140674267,0.20453621739023964
46,58,0.5,-0.08427445737439813,0.1981271282420916
49,52,0.5,-0.08432247421262866,0.18687326517930403
49,55,0.5,-0.08447635805229095,0.2071290418037499
49,58,0.5,-0.08449432914449838,0.17598309587894084
52,55,0.5,-0.08445322107745684,0.16792821559847093
52,58,0.5,-0.08457956871696257,0.15802682119957562
55,58,0.5,-0.08468274422194842,0.1568773012621739